OBJECTID,TREE_LEVEL,GEOL_CODE_INT,GEOL_CODE,PARENT_REF,GERMAN
8150,4.0,15201604,Vlit501604,15201008.0,Feuerthalen-Stadium
8151,5.0,15201605,Vlit501605,15201604.0,Feuerthalen-Stand-I
8247,5.0,15201606,Vlit501606,15201604.0,Feuerthalen-Stand-II
8253,4.0,15201607,Vlit501607,15201008.0,Schlieren-Stadium
8259,5.0,15201608,Vlit501608,15201607.0,Bäretswil-Seeablagerung
8155,5.0,15201609,Vlit501609,15201607.0,Hittnau-Seeablagerung
8156,5.0,15201610,Vlit501610,15201607.0,Russikon-Seeablagerung
8157,4.0,15201611,Vlit501611,15201008.0,Stetten-Stadium
8158,5.0,15201612,Vlit501612,15201611.0,Stetten-Stand-I
8159,5.0,15201613,Vlit501613,15201611.0,Stetten-Stand-II
8160,4.0,15201614,Vlit501614,15201008.0,Diessenhofen-Stadium
8161,5.0,15201615,Vlit501615,15201151.0,Mellingen-Stand
8162,5.0,15201616,Vlit501616,15201151.0,Schaffhausen-Stadium
8163,6.0,15201617,Vlit501617,15201616.0,Schaffhausen-Stand-I
8164,6.0,15201618,Vlit501618,15201616.0,Schaffhausen-Stand-II
8165,5.0,15201619,Vlit501619,15201151.0,Killwangen-Stadium
8166,4.0,15201620,Vlit501620,15201024.0,"Lottstetten-, Kohlschwärze- und Zelgli-Vorstoss"
8167,4.0,15201621,Vlit501621,15201024.0,Grafschaft-Schotter
8168,2.0,15201622,Vlit501622,15201001.0,"""Mittelterrasse"""
8047,2.0,15201623,Vlit501623,15201003.0,"Hochterrasse, unteres Niveau"
8170,2.0,15201624,Vlit501624,15201003.0,"Hochterrasse, mittleres Niveau"
8171,2.0,15201625,Vlit501625,15201003.0,"Hochterrasse, oberes Niveau"
8172,2.0,15201626,Vlit501626,15201003.0,First-Schotter
8173,2.0,15201627,Vlit501627,15201003.0,Helltobel-Schotter
8174,2.0,15201628,Vlit501628,15201003.0,Lettenberg-Seesedimente
8054,2.0,15201629,Vlit501629,15201003.0,Zurzach-Formation
8176,2.0,15201630,Vlit501630,15201003.0,Ursplen-Till
8177,2.0,15201631,Vlit501631,15201003.0,Äntschberg-Schotter
8178,2.0,15201632,Vlit501632,15201003.0,Oberrüti-Schotter
8179,2.0,15201633,Vlit501633,15201003.0,Neerach-Schotter
8180,2.0,15201634,Vlit501634,15201003.0,Bachs-Schotter
8181,2.0,15201635,Vlit501635,15201003.0,Steighalden-Schotter
8182,2.0,15201636,Vlit501636,15201003.0,Mühlbach-Formation
8183,2.0,15201637,Vlit501637,15201003.0,Chilchberg-Schotter
8184,2.0,15201638,Vlit501638,15201003.0,Frenkendorf-Schotter
8185,2.0,15201639,Vlit501639,15201003.0,Birstal-Schotter
8186,3.0,15201640,Vlit501640,15201053.0,Schlatt-Formation
8187,4.0,15201641,Vlit501641,15201064.0,Illmensee-Formation
8188,4.0,15201642,Vlit501642,15201064.0,Dietmanns-Formation
8189,4.0,15201643,Vlit501643,15201064.0,Hasenweiler-Formation
8190,4.0,15201644,Vlit501644,15201064.0,Haseltal-Formation
8191,4.0,15201645,Vlit501645,15201064.0,"Birndorf-, Laufenburg- und Zeiningen-Vorstoss"
8192,5.0,15201646,Vlit501646,15201645.0,Chäppeli-Schotter
8193,5.0,15201647,Vlit501647,15201645.0,Leuggern-Schotter
8194,5.0,15201648,Vlit501648,15201645.0,Zelgli-Schotter
8195,5.0,15201649,Vlit501649,15201645.0,Leibstadt-Schotter
8196,5.0,15201650,Vlit501650,15201645.0,Dogern-Schotter
8197,5.0,15201651,Vlit501651,15201645.0,Haldenacher-Schotter
8198,5.0,15201652,Vlit501652,15201645.0,Allmendwald-Schotter
8077,5.0,15201653,Vlit501653,15201645.0,Lei-Schotter
8200,5.0,15201654,Vlit501654,15201645.0,Obersäckingen-Schotter
8201,5.0,15201655,Vlit501655,15201645.0,Schulerholz-Formation
8202,5.0,15201656,Vlit501656,15201645.0,Schachen-Formation
8203,5.0,15201657,Vlit501657,15201645.0,Schmerlet-Formation
8204,5.0,15201658,Vlit501658,15201645.0,Toktri-Formation
8205,5.0,15201659,Vlit501659,15201645.0,Buchholz-Till
8206,5.0,15201660,Vlit501660,15201645.0,Birndorf-Till
8207,4.0,15201661,Vlit501661,15201074.0,Geissäcker-Schotter
8208,4.0,15201662,Vlit501662,15201074.0,Bürgerwald-Schotter
8209,4.0,15201663,Vlit501663,15201074.0,Hettenschwil-Schotter
8210,4.0,15201664,Vlit501664,15201074.0,Moos-Schotter
8099,4.0,15201665,Vlit501665,15201074.0,Schlüsselgraben-Schotter
8212,4.0,15201666,Vlit501666,15201074.0,Hundsbel-Schotter
8213,4.0,15201667,Vlit501667,15201074.0,Laufenburg-Schotter
8214,4.0,15201668,Vlit501668,15201074.0,Eilez-Schotter
8215,4.0,15201669,Vlit501669,15201074.0,St.-Margarethen-Schotter
8216,4.0,15201670,Vlit501670,15201074.0,Hegenheim-Schotter
8217,4.0,15201671,Vlit501671,15201074.0,Blotzheim-Schotter
8218,4.0,15201672,Vlit501672,15201074.0,Hardwald-Schotter
8219,4.0,15201673,Vlit501673,15201074.0,Homberg-Schotter
8220,4.0,15201674,Vlit501674,15201074.0,Rümlang-Schotter
8221,3.0,15201675,Vlit501675,15201082.0,Äpelöö-Schotter
8222,3.0,15201676,Vlit501676,15201082.0,Fehrental-Schotter
8223,3.0,15201677,Vlit501677,15201082.0,Challeren-Schotter
8224,3.0,15201678,Vlit501678,15201082.0,Ausserberg-Schotter
8225,5.0,15201679,Vlit501679,15201093.0,Leibstadt-Till
8226,2.0,15201680,Vlit501680,15201004.0,Buechli-Schotter
8227,2.0,15201681,Vlit501681,15201004.0,Bächemoos-Schotter
8228,2.0,15201682,Vlit501682,15201004.0,Aarberg-Schotter
8091,2.0,15201683,Vlit501683,15201004.0,Tannboden-Schotter
8230,2.0,15201684,Vlit501684,15201004.0,Etzwil-Schotter
8231,2.0,15201685,Vlit501685,15201004.0,Ellenbühl-Schotter
8232,2.0,15201686,Vlit501686,15201004.0,Kegelplatz-Schotter
8233,2.0,15201687,Vlit501687,15201004.0,Einschlag-Schotter
8234,2.0,15201688,Vlit501688,15201004.0,Lehacker-Schotter
8235,2.0,15201689,Vlit501689,15201004.0,Letten-Schotter
8236,2.0,15201690,Vlit501690,15201004.0,Schwörstadt-Schotter
8237,2.0,15201691,Vlit501691,15201004.0,Steppberg-Schotter
8238,2.0,15201692,Vlit501692,15201004.0,Bloseberg-Schotter
8239,2.0,15201693,Vlit501693,15201004.0,Steinebol-Schotter
8240,2.0,15201694,Vlit501694,15201004.0,Giebenach-Schotter
8241,2.0,15201695,Vlit501695,15201004.0,Blözen-Schotter
8242,2.0,15201696,Vlit501696,15201004.0,Rütihard-Schotter
8243,2.0,15201697,Vlit501697,15201004.0,Bruederholz-Schotter
8244,2.0,15201698,Vlit501698,15201004.0,Binningen-Schotter
8245,2.0,15201699,Vlit501699,15201004.0,Allschwil-Schotter
8246,2.0,15201700,Vlit501700,15201004.0,Buschwiller-Schotter
8278,2.0,15201701,Vlit501701,15201005.0,Berchenwald-Schotter
8248,2.0,15201702,Vlit501702,15201005.0,Hörndli-Schotter
8249,2.0,15201703,Vlit501703,15201005.0,Acheberg-Schotter
8250,2.0,15201704,Vlit501704,15201005.0,Mühleberg-Schotter
8251,2.0,15201705,Vlit501705,15201005.0,Mandach-Schotter
8252,2.0,15201706,Vlit501706,15201005.0,Duttenberg-Schotter
8042,2.0,15201707,Vlit501707,15201005.0,Humbel-Schotter
8254,2.0,15201708,Vlit501708,15201005.0,Frauewald-Schotter
8255,2.0,15201709,Vlit501709,15201005.0,Bolderen-Schotter
8256,2.0,15201710,Vlit501710,15201005.0,Seiglisten-Schotter
8257,2.0,15201711,Vlit501711,15201005.0,Geispel-Schotter
8049,2.0,15201712,Vlit501712,15201005.0,Birlibänz-Schotter
8065,2.0,15201713,Vlit501713,15201005.0,Schönenbuch-Schotter
8053,2.0,15201714,Vlit501714,15201005.0,Wentzwiller-Schotter
8055,2.0,15201715,Vlit501715,15201005.0,Bellevue-Schotter
612,1.0,15202001,Vlit502001,0.0,Habkern-Melange
613,1.0,15202002,Vlit502002,0.0,Sörenberg-Melange
614,1.0,15202003,Vlit502003,0.0,Wildhaus-Melange
623,2.0,15202004,Vlit502004,15202012.0,Südhelvetische Flyscheinheiten
627,2.0,15202005,Vlit502005,15202012.0,Nordhelvetische Flysch-Gruppe
628,3.0,15202006,Vlit502006,15202005.0,Matt-Formation
629,4.0,15202007,Vlit502007,15202006.0,Engi-Dachschiefer
630,4.0,15202008,Vlit502008,15202006.0,Gruontal-Konglomerat
632,3.0,15202009,Vlit502009,15202005.0,Elm-Formation
631,4.0,15202010,Vlit502010,15202006.0,Rüschenweid-Bank
634,3.0,15202011,Vlit502011,15202005.0,Taveyannaz-Formation
615,1.0,15202012,Vlit502012,0.0,Paläogen des Helvetikums
641,2.0,15202013,Vlit502013,15202012.0,Stad-Formation
645,3.0,15202014,Vlit502014,15202013.0,Wängen-Kalk
642,3.0,15202015,Vlit502015,15202013.0,Jochstock-Konglomerat
646,2.0,15202016,Vlit502016,15202012.0,Sanetsch-Formation
647,3.0,15202017,Vlit502017,15202016.0,Pierredar-Kalk
648,3.0,15202018,Vlit502018,15202016.0,Tsanfleuron-Member
649,3.0,15202019,Vlit502019,15202016.0,Diablerets-Member
650,2.0,15202020,Vlit502020,15202012.0,Niederhorn-Formation
651,3.0,15202021,Vlit502021,15202020.0,Gemmenalp-Kalk
652,3.0,15202022,Vlit502022,15202020.0,Hohgant-Sandstein
653,4.0,15202023,Vlit502023,15202022.0,Wagenmoos-Bänke
654,2.0,15202024,Vlit502024,15202012.0,Wildstrubel-Formation
655,3.0,15202025,Vlit502025,15202024.0,Schimberg-Member
656,3.0,15202026,Vlit502026,15202024.0,Tierberg-Member
657,3.0,15202027,Vlit502027,15202024.0,Küblibad-Member
658,2.0,15202028,Vlit502028,15202012.0,Klimsenhorn-Formation
659,3.0,15202029,Vlit502029,15202028.0,Fruttli-Member
660,3.0,15202030,Vlit502030,15202028.0,Band-Member
661,3.0,15202031,Vlit502031,15202028.0,Fräkmünt-Member
662,2.0,15202032,Vlit502032,15202012.0,Bürgen-Formation
663,3.0,15202033,Vlit502033,15202032.0,Foribach-Member
664,3.0,15202034,Vlit502034,15202032.0,Mattgrat-Member
665,3.0,15202035,Vlit502035,15202032.0,Scharti-Member
667,2.0,15202036,Vlit502036,15202012.0,Euthal-Formation
666,3.0,15202037,Vlit502037,15202032.0,Steinbach-Member
668,3.0,15202038,Vlit502038,15202036.0,Einsiedeln-Member
669,3.0,15202039,Vlit502039,15202036.0,Batöni-Member
670,3.0,15202040,Vlit502040,15202036.0,Chruteren-Member
671,3.0,15202041,Vlit502041,15202036.0,Fliegenspitz-Member
672,1.0,15202042,Vlit502042,0.0,Siderolithikum (des Helvetikums)
673,2.0,15202043,Vlit502043,15202042.0,Grindelwald-Marmor
674,3.0,15202044,Vlit502044,15202020.0,Mürren-Brekzie
675,2.0,15202045,Vlit502045,15202042.0,Dünden-Konglomerat
676,2.0,15202046,Vlit502046,15202042.0,Rosenlaui-Marmor
677,1.0,15202047,Vlit502047,0.0,Kreide des Helvetikums
678,2.0,15202048,Vlit502048,15202047.0,Wang-Formation
679,2.0,15202049,Vlit502049,15202047.0,Amden-Mergel
680,2.0,15202050,Vlit502050,15202047.0,Seewen-Formation
681,3.0,15202051,Vlit502051,15202050.0,Choltal-Member
682,2.0,15202052,Vlit502052,15202047.0,Garschella-Formation
683,3.0,15202053,Vlit502053,15202052.0,Selun-Member
684,4.0,15202054,Vlit502054,15202053.0,Kamm-Bank
685,4.0,15202055,Vlit502055,15202053.0,Aubrig-Schichten
686,4.0,15202056,Vlit502056,15202053.0,Wannenalp-Bank
687,4.0,15202057,Vlit502057,15202053.0,Sellamatt-Schichten
688,4.0,15202058,Vlit502058,15202053.0,Plattenwald-Bank
689,4.0,15202059,Vlit502059,15202053.0,Durschlägi-Bank
690,4.0,15202060,Vlit502060,15202053.0,Niederi-Schichten
691,4.0,15202061,Vlit502061,15202053.0,Twäriberg-Bank
692,4.0,15202062,Vlit502062,15202053.0,Klaus-Bank
693,3.0,15202063,Vlit502063,15202052.0,Rankweil-Member
694,3.0,15202064,Vlit502064,15202052.0,Brisi-Member
695,4.0,15202065,Vlit502065,15202064.0,Brisi-Kalk
696,4.0,15202066,Vlit502066,15202064.0,Brisi-Sandstein
697,4.0,15202067,Vlit502067,15202064.0,Gams-Schichten
698,4.0,15202068,Vlit502068,15202064.0,Luitere-Bank
699,3.0,15202069,Vlit502069,15202052.0,Freschen-Member
700,4.0,15202070,Vlit502070,15202069.0,Hochkugel-Schichten
701,3.0,15202071,Vlit502071,15202052.0,Grünten-Member
702,4.0,15202072,Vlit502072,15202071.0,Rohrbachstein-Bank
703,2.0,15202073,Vlit502073,15202047.0,Schrattenkalk-Formation
704,3.0,15202074,Vlit502074,15202073.0,Rawil-Member
705,2.0,15202075,Vlit502075,15202047.0,Tierwis-Formation
706,3.0,15202076,Vlit502076,15202075.0,Chopf-Bank
707,3.0,15202077,Vlit502077,15202075.0,Drusberg-Member
708,3.0,15202078,Vlit502078,15202075.0,Altmann-Member
709,2.0,15202079,Vlit502079,15202047.0,Helvetischer Kieselkalk
710,3.0,15202080,Vlit502080,15202079.0,Chriesiloch-Echinodermenkalk
711,3.0,15202081,Vlit502081,15202079.0,Lidernen-Member
712,3.0,15202082,Vlit502082,15202079.0,Gemsmättli-Bank
713,3.0,15202083,Vlit502083,15202079.0,Rahberg-Bank
714,2.0,15202084,Vlit502084,15202047.0,Betlis-Formation
715,3.0,15202085,Vlit502085,15202084.0,Pygurus-Member
716,3.0,15202086,Vlit502086,15202084.0,Spitzern-Member
717,4.0,15202087,Vlit502087,15202086.0,Büls-Bank
718,2.0,15202088,Vlit502088,15202047.0,Sichel-Kalk
719,2.0,15202089,Vlit502089,15202047.0,Diphyoides-Kalk
720,2.0,15202090,Vlit502090,15202047.0,Vitznau-Mergel
721,2.0,15202091,Vlit502091,15202047.0,Öhrli-Formation
722,2.0,15202092,Vlit502092,15202047.0,Palfris-Formation
723,2.0,15202093,Vlit502093,15202047.0,Zementstein-Formation
724,3.0,15202094,Vlit502094,15202093.0,Graspass-Member
725,3.0,15202095,Vlit502095,15202093.0,Gassen-Kalk
727,2.0,15202096,Vlit502096,15202298.0,Malm des Helvetikums
728,3.0,15202097,Vlit502097,15202096.0,Quinten-Formation
729,4.0,15202098,Vlit502098,15202097.0,Tros-Kalk
730,4.0,15202099,Vlit502099,15202097.0,«Mergelband»
731,3.0,15202100,Vlit502100,15202096.0,Schilt-Formation
732,4.0,15202101,Vlit502101,15202100.0,Mürtschen-Member
733,4.0,15202102,Vlit502102,15202100.0,«Schilt-Mergel»
734,4.0,15202103,Vlit502103,15202100.0,«Schilt-Kalk»
735,4.0,15202104,Vlit502104,15202100.0,Seeztal-Member
736,4.0,15202105,Vlit502105,15202100.0,Windgällen-Member
737,2.0,15202106,Vlit502106,15202298.0,Dogger des Helvetikums
738,3.0,15202107,Vlit502107,15202106.0,Erzegg-Formation
739,3.0,15202108,Vlit502108,15202106.0,Reischiben-Formation
740,4.0,15202109,Vlit502109,15202108.0,Blegi-Eisenoolith
741,4.0,15202110,Vlit502110,15202108.0,Bannalp-Konglomerat
742,4.0,15202111,Vlit502111,15202108.0,Guppen-Fossilhorizont
743,4.0,15202112,Vlit502112,15202108.0,Gursbach-Fossilhorizont
744,3.0,15202113,Vlit502113,15202106.0,Hochstollen-Formation
745,4.0,15202114,Vlit502114,15202113.0,Schwarzhorn-Member
746,4.0,15202115,Vlit502115,15202113.0,Bietenhorn-Member
747,3.0,15202116,Vlit502116,15202106.0,Bommerstein-Formation
748,4.0,15202117,Vlit502117,15202116.0,Mols-Member
749,3.0,15202118,Vlit502118,15202106.0,Dugny-Formation
750,3.0,15202119,Vlit502119,15202106.0,Coroi-Formation
751,2.0,15202120,Vlit502120,15202298.0,Lias des Helvetikums
752,3.0,15202121,Vlit502121,15202120.0,Brunnistock-Formation
753,3.0,15202122,Vlit502122,15202120.0,Inferno-Formation
754,3.0,15202123,Vlit502123,15202120.0,Monts-Rosset-Formation
755,4.0,15202124,Vlit502124,15202320.0,Torrentalp-Member
756,3.0,15202125,Vlit502125,15202120.0,Sexmor-Formation
757,3.0,15202126,Vlit502126,15202120.0,Mont-Joly-Formation
758,4.0,15202127,Vlit502127,15202320.0,Galm-Member
759,3.0,15202128,Vlit502128,15202120.0,Spitzmeilen-Formation
760,3.0,15202129,Vlit502129,15202120.0,Tierces-Formation
761,3.0,15202130,Vlit502130,15202120.0,Bachalp-Formation
762,3.0,15202131,Vlit502131,15202120.0,Prodkamm-Formation
763,4.0,15202132,Vlit502132,15202131.0,Cardinia-Member
764,3.0,15202133,Vlit502133,15202120.0,Stgir-Formation
767,1.0,15202134,Vlit502134,0.0,Trias des Helvetikums
769,2.0,15202135,Vlit502135,15202134.0,Besoëns-Formation
770,2.0,15202136,Vlit502136,15202134.0,Quarten-Formation
771,2.0,15202137,Vlit502137,15202134.0,Arandellys-Formation
772,3.0,15202138,Vlit502138,15202137.0,Griaz-Member
773,2.0,15202139,Vlit502139,15202134.0,Röti-Formation
774,2.0,15202140,Vlit502140,15202134.0,Vieux-Emosson-Formation
775,2.0,15202141,Vlit502141,15202134.0,Mels-Formation
776,1.0,15202142,Vlit502142,0.0,Permo-Karbon des Helvetikums
777,1.0,15202143,Vlit502143,0.0,Verrucano-Gruppe
778,2.0,15202144,Vlit502144,15202143.0,Glarus-Verrucano
779,3.0,15202145,Vlit502145,15202144.0,Schönbüel-Formation
780,4.0,15202146,Vlit502146,15202145.0,Schönbüel-Quarzit
781,3.0,15202147,Vlit502147,15202144.0,Kärpf-Formation
782,3.0,15202148,Vlit502148,15202144.0,Karrenstock-Formation
783,5.0,15202149,Vlit502149,15202324.0,Chartegg-Formation
784,5.0,15202150,Vlit502150,15202148.0,Fuggstock-Member
785,3.0,15202151,Vlit502151,15202144.0,Mären-Formation
786,3.0,15202152,Vlit502152,15202144.0,Üblital-Formation
787,2.0,15202153,Vlit502153,15202143.0,Ilanz-Verrucano
788,1.0,15202154,Vlit502154,0.0,Vernayaz-Formation
789,2.0,15202155,Vlit502155,15202154.0,Salvan-Member
790,3.0,15202156,Vlit502156,15202155.0,Vallorcine-Konglomerat
791,1.0,15202157,Vlit502157,0.0,Haslital-Gruppe
792,2.0,15202158,Vlit502158,15202157.0,Gastern-Granit
793,2.0,15202159,Vlit502159,15202157.0,Mittagflue-Granit
794,2.0,15202160,Vlit502160,15202157.0,Zentraler Aare-Granit
795,2.0,15202161,Vlit502161,15202157.0,Grimsel-Granodiorit
796,2.0,15202162,Vlit502162,15202157.0,Südwestlicher Aare-Granit
797,,15202163,Vlit502163,15202177.0,Bugnei-Granodiorit
798,1.0,15202164,Vlit502164,0.0,Spät- bis postvariszische Sedimente und Vulkanite des Aar-Massivs
799,2.0,15202165,Vlit502165,15202164.0,Wendenjoch-Formation
800,2.0,15202166,Vlit502166,15202164.0,Windgällen-Formation
801,2.0,15202167,Vlit502167,15202164.0,Trift-Formation
802,2.0,15202168,Vlit502168,15202164.0,Intschi-Formation
803,2.0,15202169,Vlit502169,15202164.0,Bifertengrätli-Formation
804,3.0,15202170,Vlit502170,15202169.0,Lakustrisches Member
805,3.0,15202171,Vlit502171,15202169.0,Estuarisches Member
806,3.0,15202172,Vlit502172,15202169.0,Basales Konglomerat (Bifertengrätli)
807,3.0,15202173,Vlit502173,15202169.0,Grünhorn-Member («Vulkanisches Member»)
808,2.0,15202174,Vlit502174,15202164.0,Diechtergletscher-Formation
809,2.0,15202175,Vlit502175,15202164.0,Tscharren-Formation
811,1.0,15202177,Vlit502177,0.0,Fruttstock-Gruppe
812,2.0,15202178,Vlit502178,15202177.0,Brunni-Granit
813,2.0,15202179,Vlit502179,15202177.0,Düssi-Diorit
814,2.0,15202180,Vlit502180,15202177.0,Munt-Dado-Granit
815,,15202181,Vlit502181,15202183.0,Russein-Diorit
816,2.0,15202182,Vlit502182,15202177.0,Voralp-Granit
817,1.0,15202183,Vlit502183,0.0,Rötifirn-Gruppe
818,2.0,15202184,Vlit502184,15202183.0,Punteglias-Granit
819,2.0,15202185,Vlit502185,15202183.0,Tödi-Granit
820,4.0,15202186,Vlit502186,15202157.0,Strem-Granit
821,2.0,15202187,Vlit502187,15202183.0,Baltschieder-Granodiorit
822,2.0,15202188,Vlit502188,15202183.0,Giuv-Syenit
823,2.0,15202189,Vlit502189,15202183.0,Curtin-Monzodiorit
824,,15202190,Vlit502190,15202177.0,Bristenstock-Syenit
825,1.0,15202191,Vlit502191,0.0,Cavardiras-Gruppe
826,2.0,15202192,Vlit502192,15202191.0,Val-Gliems-Formation
827,2.0,15202193,Vlit502193,15202191.0,Bifertenfirn-Formation
828,1.0,15202194,Vlit502194,0.0,Prävariszisches polyzyklisches Grundgebirge des Aar-Massivs
829,2.0,15202195,Vlit502195,15202194.0,Innertkirchen-Migmatit
830,2.0,15202196,Vlit502196,15202194.0,Zäsenberg-Gneis
831,2.0,15202197,Vlit502197,15202194.0,Erstfeld-Gneiskomplex
832,2.0,15202198,Vlit502198,15202194.0,Guttannen-Gneiskomplex
833,2.0,15202199,Vlit502199,15202194.0,Straligenstöckli-Gneiskomplex
834,2.0,15202200,Vlit502200,15202194.0,Lötschental-Gneiskomplex
835,2.0,15202201,Vlit502201,15202194.0,Ofenhorn-Stampfhorn-Gneiskomplex
836,2.0,15202202,Vlit502202,15202332.0,Fully-Granodiorit
837,2.0,15202203,Vlit502203,15202154.0,Plex-Aboyeu-Rhyodazit
838,2.0,15202204,Vlit502204,15202332.0,Vallorcine-Granit
839,3.0,15202205,Vlit502205,15202204.0,Miéville-Mylonit
840,2.0,15202206,Vlit502206,15202333.0,Montées-Pélissiers-Granit
841,2.0,15202207,Vlit502207,15202333.0,Pormenaz-Granit
843,2.0,15202209,Vlit502209,15202357.0,Viséen
844,2.0,15202210,Vlit502210,15202334.0,Emosson-Glimmerschiefer
845,2.0,15202211,Vlit502211,15202334.0,Luisin-Orthogneis
846,2.0,15202212,Vlit502212,15202334.0,Val-Bérard-Gneiskomplex
847,2.0,15202213,Vlit502213,15202334.0,Lac-Cornu-Eklogit
848,2.0,15202214,Vlit502214,15202334.0,Perrons-Orthogneis
849,2.0,15202215,Vlit502215,15202336.0,Breya-Rhyolith
850,2.0,15202216,Vlit502216,15202336.0,Mont-Blanc-Granit
851,2.0,15202217,Vlit502217,15202336.0,Montenvers-Granit
852,2.0,15202218,Vlit502218,15202337.0,Lognan-Orthogneis
853,2.0,15202219,Vlit502219,15202337.0,Pétoudes-Orthogneis
854,1.0,15202220,Vlit502220,0.0,Pesciora-Gruppe
855,2.0,15202221,Vlit502221,15202220.0,Rotondo-Granit
858,2.0,15202222,Vlit502222,15202220.0,Cacciola-Granit
859,2.0,15202223,Vlit502223,15202220.0,Sädelhorn-Diorit
860,1.0,15202224,Vlit502224,0.0,Winterhorn-Granit
861,1.0,15202225,Vlit502225,0.0,Val-Lavaz-Gruppe
862,2.0,15202226,Vlit502226,15202225.0,Medel-Granit
863,2.0,15202227,Vlit502227,15202225.0,Cristallina-Granodiorit
864,2.0,15202228,Vlit502228,15202225.0,Gamsboden-Granit
865,2.0,15202229,Vlit502229,15202225.0,Uffiern-Diorit
866,2.0,15202230,Vlit502230,15202225.0,Fibbia-Granit
867,1.0,15202231,Vlit502231,0.0,Val-Rondadura-Gruppe
868,2.0,15202232,Vlit502232,15202231.0,Borel-Gneiskomplex
869,2.0,15202233,Vlit502233,15202231.0,Tenelin-Gneiskomplex
870,2.0,15202234,Vlit502234,15202231.0,Laiets-Gneiskomplex
871,2.0,15202235,Vlit502235,15202231.0,Tremola-Gneiskomplex
872,5.0,15202236,Vlit502236,15202235.0,Pontino-Gneiskomplex
873,5.0,15202237,Vlit502237,15202235.0,Nelva-Gneiskomplex
874,5.0,15202238,Vlit502238,15202235.0,Sasso-Rosso-Gneiskomplex
875,2.0,15202239,Vlit502239,15202231.0,Prüsfa-Gneiskomplex
876,2.0,15202240,Vlit502240,15202340.0,Streifengneis-Komplex
877,2.0,15202241,Vlit502241,15202340.0,Chastelhorn-Metagabbro
878,3.0,15202242,Vlit502242,15202346.0,Gurschen-Gneis
879,3.0,15202243,Vlit502243,15202346.0,Guspis-Gneis
880,3.0,15202244,Vlit502244,15202351.0,Sorescia-Gneis
881,1.0,15202245,Vlit502245,0.0,Undifferenzierte Kristallingesteine
882,2.0,15202246,Vlit502246,15202245.0,Granitartige Gesteine
883,2.0,15202247,Vlit502247,15202245.0,Saure vulkanische und subvulkanische Gesteine
890,2.0,15202254,Vlit502254,15202142.0,Permische Sedimente der Ilanz-Zone
891,2.0,15202255,Vlit502255,15202245.0,Permisch verwittertes Kristallin
892,2.0,15202256,Vlit502256,15202164.0,Goltschenried-Formation
893,1.0,15202257,Vlit502257,0.0,Oberaar-Furka-Zone
894,1.0,15202258,Vlit502258,0.0,Ausserberg-Avat-Zone
895,2.0,15202259,Vlit502259,15202258.0,Migmatit der Ausserberg-Avat-Zone
896,2.0,15202260,Vlit502260,15202258.0,Granitischer Gneis der Ausserberg-Avat-Zone
897,2.0,15202261,Vlit502261,15202258.0,Paragneis der Ausserberg-Avat-Zone
898,1.0,15202262,Vlit502262,0.0,Clavaniev-Zone
899,2.0,15202263,Vlit502263,15202245.0,Engi-Granit
900,2.0,15202264,Vlit502264,15202355.0,Calmut-Gneiskomplex
901,2.0,15202265,Vlit502265,15202355.0,Val-Pigniu-Gneiskomplex
902,2.0,15202266,Vlit502266,15202142.0,Permo-Karbon der Urseren-Garvera-Zone
903,2.0,15202267,Vlit502267,15202340.0,Goms-Gneiskomplex
