OBJECTID,GEOL_CODE_INT,GEOL_CODE,GERMAN,TREE_LEVEL,PARENT_REF
84,15200432,Vlit500432,Quarzitnagelfluh (der St.-Gallen-Fm.),5.0,15200309.0
239,15200190,Vlit500190,Holzflue-Member,5.0,15200188.0
79,15200431,Vlit500431,Limnischer Horizont (OMM-II),5.0,15200309.0
3066,15200584,Vlit500584,Tabalcon-Kalk,3.0,15200012.0
1019,15204039,Vlit504039,Fanez-Formation,2.0,15204038.0
3101,15202384,Vlit502384,«Oberer Öhrlimergel»,3.0,15202091.0
287,15200053,Vlit500053,Châtillon-Member,4.0,15200007.0
729,15203004,Vlit503004,Niesenkulm-Formation,2.0,15203001.0
534,15202089,Vlit502089,Diphyoides-Kalk,2.0,15202047.0
1087,15205026,Vlit505026,Torre-Konglomerat,2.0,15205023.0
280,15200044,Vlit500044,Herznach-Member,4.0,15200007.0
431,15202279,Vlit502279,Ultrahelvetische Flyscheinheiten,2.0,15202012.0
1271,15200477,Vlit500477,Wohlgeschichtete-Kalke-Formation,4.0,15200160.0
538,15202093,Vlit502093,Zementstein-Formation,2.0,15202047.0
272,15200117,Vlit500117,Birmenstorf-Member,4.0,15200114.0
1154,15203270,Vlit503270,Albeuve-Serie,3.0,15203039.0
471,15202026,Vlit502026,Tierberg-Member,3.0,15202024.0
880,15203147,Vlit503147,Reiselsberg-Formation,3.0,15203143.0
1309,15200515,Vlit500515,Gäbris-Nagelfluh,4.0,15200329.0
1189,15202310,Vlit502310,Roggenegg-Komplex,3.0,15202308.0
3138,15202421,Vlit502421,Leist-Mergel,3.0,15202049.0
3090,15202373,Vlit502373,Riein-Schichten,5.0,15202403.0
3070,15200588,Vlit500588,Mornex-Nagelfluh,3.0,15200348.0
13,15200266,Vlit500266,Hegau-Deckentuffe,3.0,15200263.0
1163,15203279,Vlit503279,Bodeflue-Member,3.0,15203095.0
87,15200414,Vlit500414,Grimmelfingen-Formation,4.0,15200308.0
3097,15202380,Vlit502380,Grotzen-Austernbank,4.0,15202421.0
1195,15202316,Vlit502316,Habkern-Granit,2.0,15202307.0
623,15202174,Vlit502174,Diechtergletscher-Formation,2.0,15202164.0
5,15200258,Vlit500258,Napf-Formation,3.0,15200255.0
3117,15202400,Vlit502400,Vättis-Fossilbrekzie,4.0,15202121.0
370,15200215,Vlit500215,Fützen-Bank,5.0,15200464.0
115,15200330,Vlit500330,Formation der Granitischen Molasse,4.0,15200329.0
475,15202030,Vlit502030,Band-Member,3.0,15202028.0
3134,15202417,Vlit502417,«Basaler Quarzit» (Coroi-Fm.),3.0,15202119.0
4127,15202498,Vlit502498,Chamseeli-Konglomerat,6.0,15202322.0
4128,15202499,Vlit502499,Rotberg-Sandstein,6.0,15202149.0
4129,15202500,Vlit502500,Seez-Member,5.0,15202324.0
4130,15202501,Vlit502501,Gufelialp-Member,5.0,15202324.0
4131,15202502,Vlit502502,Ilanz-Verrucano s.s.,4.0,15202153.0
4132,15202503,Vlit502503,Buntgefleckte Schiefer,5.0,15202502.0
4133,15202504,Vlit502504,Perm der Tavetsch-Decke (Val Acla Mulin),3.0,15202464.0
4138,15202509,Vlit502509,Guschakopf-Sandstein,3.0,15202036.0
4135,15202506,Vlit502506,Sandalp-Rhyolith,5.0,15202169.0
4136,15202507,Vlit502507,Tuffitisches Member (Tscharren),3.0,15202175.0
4137,15202508,Vlit502508,Ignimbritisches Member (Tscharren),3.0,15202175.0
4139,15202510,Vlit502510,Gonzen-Eisenerzhorizont,5.0,15202303.0
4140,15206093,Vlit506093,"Bändergneis, undifferenziert",4.0,15206031.0
4141,15206096,Vlit506096,"Peridotit, undifferenziert",5.0,15206057.0
4142,15206097,Vlit506097,"Bänder- und Schollenamphibolit, undifferenziert",5.0,15206037.0
4143,15205126,Vlit505126,Marinelli-Formation,3.0,15205129.0
4144,15206099,Vlit506099,"Diabasgang, undifferenziert",4.0,15206049.0
4145,15206100,Vlit506100,"Perm, undifferenziert",4.0,15206055.0
4146,15206094,Vlit506094,"Zweiglimmergneis, undifferenziert",4.0,15206031.0
4147,15206102,Vlit506102,"Dolomitmarmor, undifferenziert",5.0,15206053.0
4148,15206103,Vlit506103,"Permokarbon, undifferenziert",4.0,15206055.0
4149,15206104,Vlit506104,"Kalkschiefer, undifferenziert",4.0,15206030.0
4150,15206105,Vlit506105,"Sandstein, undifferenziert",4.0,15206030.0
4151,15206106,Vlit506106,"Tonschiefer, undifferenziert",4.0,15206030.0
4152,15206107,Vlit506107,"Radiolarit, undifferenziert",4.0,15206030.0
4153,15206108,Vlit506108,"Kalkstein, undifferenziert",4.0,15206030.0
4154,15206109,Vlit506109,"Konglomeratgneis, undifferenziert",4.0,15206031.0
4155,15206110,Vlit506110,"Prävariszisches, polyzyklisches Grundgebirge, undifferenziert",3.0,15206033.0
4156,15206111,Vlit506111,"Schiefer, undifferenziert",4.0,15206031.0
4157,15206112,Vlit506112,"Aplitgneis, undifferenziert",4.0,15206031.0
4158,15206077,Vlit506077,"Paragneis, undifferenziert",4.0,15206031.0
4159,15206090,Vlit506090,"Hornfels, undifferenziert",4.0,15206031.0
4160,15206098,Vlit506098,"Granatamphibolit, undifferenziert",5.0,15206037.0
4161,15205127,Vlit505127,Kristallin der Margna-Sella,1.0,0.0
4162,15206089,Vlit506089,"Tektonit, undifferenziert",4.0,15206031.0
4163,15206101,Vlit506101,"Kalkmarmor, undifferenziert",5.0,15206053.0
3226,15204097,Vlit504097,Fedoz-Metagabbro,3.0,15205128.0
3227,15204098,Vlit504098,Maloja-Orthogneis,3.0,15205128.0
3451,15206051,Vlit506051,"Mylonit, undifferenziert",4.0,15206031.0
3229,15204100,Vlit504100,Ur-Brekzie,4.0,15204099.0
599,15202150,Vlit502150,Fuggstock-Member,5.0,15202148.0
3255,15205095,Vlit505095,Fornale-Gabbro,4.0,15205134.0
3209,15203341,Vlit503341,Malenco-Serpentinit,2.0,15203413.0
3210,15203342,Vlit503342,Forno-Amphibolit,2.0,15203413.0
3435,15206035,Vlit506035,"Rhyolit, undifferenziert",4.0,15206078.0
3254,15205094,Vlit505094,Pizzo-Leone-Gneis,4.0,15205135.0
1136,15204082,Vlit504082,Mönchalp-Augengneis,4.0,15204121.0
1137,15204083,Vlit504083,Tschuggen-Augengneis,4.0,15204120.0
1138,15204084,Vlit504084,Güstizia-Gneis,4.0,15204120.0
1139,15204085,Vlit504085,Plasseggen-Augengneis,4.0,15204135.0
689,15202238,Vlit502238,Sasso-Rosso-Gneiskomplex,5.0,15202235.0
687,15202236,Vlit502236,Pontino-Gneiskomplex,5.0,15202235.0
688,15202237,Vlit502237,Nelva-Gneiskomplex,5.0,15202235.0
1206,15202327,Vlit502327,"Windgällen-Formation, Rhyolith",3.0,15202166.0
950,15203206,Vlit503206,Tumpriv-Gruppe,1.0,0.0
822,15203240,Vlit503240,Obere Rauwacke der Klippen-Decke,3.0,15203062.0
4047,15204133,Vlit504133,alkalische Intrusiva des Ostalpins,3.0,15204132.0
951,15203207,Vlit503207,Kalkberg-Gruppe,1.0,0.0
907,15203246,Vlit503246,Obere Kalk- und Tonschiefer der Zone Piz Terri - Lunschania,2.0,15203349.0
915,15203247,Vlit503247,Gneisquarzit der Zone Piz Terri - Lunschania,1.0,0.0
916,15203248,Vlit503248,Untere Kalk- und Tonschiefer der Zone Piz Terri - Lunschania,2.0,15203349.0
3419,15203379,Vlit503379,Albitquarzit der Grava- und Tomül-Decke,1.0,0.0
3420,15203380,Vlit503380,Basale Tonschiefer der Grava- und Tomül-Decke,1.0,0.0
3421,15203381,Vlit503381,Phengitgneis der Aul-Decke,1.0,0.0
3087,15202370,Vlit502370,"Stgir-Formation, Unterer Teil",4.0,15202133.0
3088,15202371,Vlit502371,"Stgir-Formation, Oberer Teil",4.0,15202133.0
4134,15202505,Vlit502505,"Windgällen-Formation, Mikrogranit",5.0,15202166.0
1165,15203281,Vlit503281,Untere Rauwacke der Klippen-Decke,3.0,15203096.0
3103,15202386,Vlit502386,"Spitzmeilen-Formation, Oberer Teil",4.0,15202128.0
3104,15202387,Vlit502387,"Spitzmeilen-Formation, Unterer Teil",4.0,15202128.0
3105,15202388,Vlit502388,"Spitzmeilen-Formation, Basaler Teil",4.0,15202128.0
3106,15202389,Vlit502389,"Prodkamm-Formation, Oberer Teil",4.0,15202131.0
3107,15202390,Vlit502390,"Prodkamm-Formation, Mittlerer Teil",4.0,15202131.0
3108,15202391,Vlit502391,"Prodkamm-Formation, Unterer Teil",4.0,15202131.0
3121,15202404,Vlit502404,"Sexmor-Formation, Oberer Teil",4.0,15202125.0
3122,15202405,Vlit502405,"Sexmor-Formation, Unterer Teil",4.0,15202125.0
3118,15202401,Vlit502401,"Inferno-Formation, Oberer Teil",4.0,15202122.0
3119,15202402,Vlit502402,"Inferno-Formation, Mittlerer Teil",4.0,15202122.0
3120,15202403,Vlit502403,"Inferno-Formation, Unterer Teil",4.0,15202122.0
905,15203172,Vlit503172,Stätzerhorn-Gruppe,1.0,0.0
906,15203173,Vlit503173,Basiskonglomerat der Stätzerhorn-Gruppe,2.0,15203172.0
910,15203176,Vlit503176,Nolla-Kalkschiefer,2.0,15203246.0
911,15203177,Vlit503177,Nolla-Tonschiefer,2.0,15203246.0
913,15203179,Vlit503179,Grüngesteine der Grava- und Tomül-Decke,1.0,0.0
1052,15204072,Vlit504072,Pflanzenquarzit,2.0,15204070.0
1053,15204073,Vlit504073,Unteres Member der Fuorn-Formation,2.0,15204070.0
1181,15202302,Vlit502302,Oberer Quintner Kalk,4.0,15202097.0
1182,15202303,Vlit502303,Unterer Quintner Kalk,4.0,15202097.0
4336,15202518,Vlit502518,Domérien-Sandstein,6.0,15202124.0
4337,15202519,Vlit502519,Pliensbachien-Spatkalk,6.0,15202127.0
4338,15202520,Vlit502520,Lotharingien-Sandstein,6.0,15202127.0
4339,15202521,Vlit502521,Iserin-Flysch,4.0,15202285.0
4340,15202522,Vlit502522,"Meilleret-Formation, Calcaires organo-détritiques",4.0,15202285.0
4341,15202524,Vlit502524,"Meilleret-Formation, Conglomérat basal",4.0,15202285.0
4342,15202525,Vlit502525,Grenzquarzit der Bommerstein-Formation,6.0,15202416.0
4343,15202526,Vlit502526,Telltistock-Granit,4.0,15202157.0
4344,15202523,Vlit502523,"Meilleret-Formation, Arkose",4.0,15202285.0
4345,15200621,Vlit500621,"Napf-Formation, proximale Fazies",5.0,15200258.0
4346,15200622,Vlit500622,"Napf-Formation, distale Fazies",5.0,15200258.0
4347,15200623,Vlit500623,Le-Locle-Formation,4.0,15200300.0
4348,15200624,Vlit500624,Le-Verger-Member,5.0,15200623.0
4349,15200625,Vlit500625,Combe-Girard-Member,5.0,15200623.0
4350,15200626,Vlit500626,Crêt-du-Locle-Formation,4.0,15200567.0
4351,15200627,Vlit500627,"Crêt-du-Locle-Formation, Mergelfazies",5.0,15200626.0
4352,15200628,Vlit500628,Gitzigrabe-Grobsandstein,5.0,15200309.0
4353,15200629,Vlit500629,Trois-Rods-Süsswasserkalk,6.0,15200545.0
4354,15200630,Vlit500630,Champ-Vuillerat-Süsswasserkalk,4.0,15200394.0
4355,15200631,Vlit500631,Wolhusen-Bentonit,5.0,15200258.0
4356,15200632,Vlit500632,Gitzitobel-Süsswasserkalk,5.0,15200262.0
4357,15200633,Vlit500633,Wissenbach-Süsswasserkalk,5.0,15200262.0
4358,15200634,Vlit500634,Altbach-Süsswasserkalk,5.0,15200262.0
4359,15200635,Vlit500635,Tröleten-Süsswasserkalk,5.0,15200262.0
4360,15200636,Vlit500636,Tschöplihof-Süsswasserkalk,5.0,15200262.0
4361,15203522,Vlit503522,"Seron-Formation, Calcschistes zoogènes",3.0,15203003.0
4362,15203523,Vlit503523,"Seron-Formation, Conglomérat moyen",3.0,15203003.0
4363,15203524,Vlit503524,"Frutigen-Formation, Conglomérat intermédiaire",3.0,15203005.0
4364,15206113,Vlit506113,"Süsswasserkalk, undifferenziert",3.0,15206030.0
4365,15203525,Vlit503525,"Frutigen-Formation, Schistes inférieurs",3.0,15203005.0
4366,15202511,Vlit502511,Schabell-Mélange,2.0,15202360.0
4367,15202512,Vlit502512,"Taveyannaz-Sandstein, Dachschiefer vorherrschend",5.0,15202011.0
4368,15202513,Vlit502513,"Helvetischer Kieselkalk, Oberer Teil",5.0,15202079.0
4369,15202514,Vlit502514,"Helvetischer Kieselkalk, Unterer Teil",5.0,15202079.0
4370,15202515,Vlit502515,"Helvetischer Kieselkalk, Basisschiefer",5.0,15202079.0
4371,15202516,Vlit502516,Toarcienschiefer,6.0,15202124.0
4372,15202517,Vlit502517,Toarcienspatkalk,6.0,15202124.0
61,15200304,Vlit500304,Combe-Girard-Bentonit,6.0,15200625.0
63,15200306,Vlit500306,"Crêt-du-Locle-Formation, Gompholitfazies",5.0,15200626.0
635,15202186,Vlit502186,Strem-Granit,4.0,15202157.0
3792,15203470,Vlit503470,Oberems-Albitgneis,3.0,15203460.0
3793,15203471,Vlit503471,Permo-Karbon der Maggia-Decke,1.0,0.0
3794,15203472,Vlit503472,Perm der Maggia-Decke,2.0,15203471.0
3795,15203473,Vlit503473,Karbon der Maggia-Decke,2.0,15203471.0
3796,15203474,Vlit503474,Variszische Intrusiva der Maggia-Decke,1.0,0.0
3797,15203475,Vlit503475,Prävariszisches Grundgebirge der Maggia-Decke,1.0,0.0
3799,15203477,Vlit503477,Bändergneis der Maggia-Decke,2.0,15203475.0
3800,15203478,Vlit503478,Augengneis der Maggia-Decke,2.0,15203475.0
3801,15203479,Vlit503479,Alpigia-Gneis,2.0,15203475.0
3802,15203480,Vlit503480,Gresso-Someo-Zone,1.0,0.0
3803,15203481,Vlit503481,Pertusio-Zone,1.0,0.0
3804,15203482,Vlit503482,Passo-di-Cristallina-Zone,1.0,0.0
3805,15203483,Vlit503483,Lago-Scuro-Formation,2.0,15203482.0
3806,15203484,Vlit503484,Val-Sabbia-Formation,2.0,15203482.0
3807,15203485,Vlit503485,Massari-Formation,2.0,15203482.0
3808,15203486,Vlit503486,Naret-Formation,2.0,15203482.0
3809,15203487,Vlit503487,Breithorn-Serpentinit,3.0,15203422.0
3810,15202464,Vlit502464,Spät- bis postvariszische Sedimente und Vulkanite des Helvetikums,2.0,15202142.0
3811,15202465,Vlit502465,Permo-Karbon des Aiguilles-Rouges-Massivs,3.0,15202464.0
3812,15202466,Vlit502466,Kristallin des Helvetikums,1.0,0.0
3813,15202467,Vlit502467,Variszisches Kristallin des Helvetikums,2.0,15202466.0
3814,15202468,Vlit502468,Prävariszisches polyzyklisches Grundgebirge des Helvetikums,2.0,15202466.0
3815,15202469,Vlit502469,Undifferenziertes Kristallin des Helvetikums,2.0,15202466.0
3816,15202472,Vlit502472,Catogne-Gneiskomplex,4.0,15202337.0
3817,15202473,Vlit502473,Grépillon-Leukogranitporphyr,4.0,15202336.0
3821,15206061,Vlit506061,"Mikrodiorit, undifferenziert",4.0,15206048.0
3818,15206058,Vlit506058,"Verwitterter Fels, undifferenziert",3.0,15206020.0
3819,15206059,Vlit506059,"Ophikalzit, undifferenziert",4.0,15206036.0
3820,15206060,Vlit506060,"Talkschiefer, undifferenziert",4.0,15206036.0
3822,15206062,Vlit506062,"Quarzit, undifferenziert",4.0,15206030.0
3823,15206063,Vlit506063,"Fuchsit-Zoisitschiefer, undifferenziert",4.0,15206036.0
3824,15206064,Vlit506064,"Konglomerat, undifferenziert",4.0,15206030.0
3825,15202481,Vlit502481,"Altkristallin des Aiguilles-Rouges-Massivs, migmatitisch",4.0,15202334.0
3826,15206066,Vlit506066,"Bündnerschiefer, undifferenziert",3.0,15206020.0
3827,15206067,Vlit506067,"Augengneis, undifferenziert",4.0,15206031.0
3828,15202484,Vlit502484,Balmenegg-Granit,4.0,15202157.0
3831,15202487,Vlit502487,Rossbodenstock-Diorit,4.0,15202157.0
3832,15202488,Vlit502488,Val-da-Surplattas-Diorit,4.0,15202183.0
3833,15206073,Vlit506073,"Garbenschiefer, undifferenziert",4.0,15206031.0
3834,15206074,Vlit506074,"Diorit, undifferenziert",4.0,15206031.0
3835,15206075,Vlit506075,"Gabbro, undifferenziert",4.0,15206031.0
3836,15205102,Vlit505102,Kalk der Dolin-Gruppe,2.0,15205001.0
3837,15205103,Vlit505103,Dolomit der Dolin-Gruppe,2.0,15205001.0
3838,15205104,Vlit505104,Rauwacke der Dolin-Gruppe,2.0,15205001.0
3839,15205105,Vlit505105,Quarzit der Dolin-Gruppe,2.0,15205001.0
3840,15205106,Vlit505106,"Orthogneis der Arolla-Gruppe, leukokrat",4.0,15205006.0
3841,15205107,Vlit505107,"Orthogneis der Arolla-Gruppe, augig",4.0,15205006.0
3842,15205108,Vlit505108,"Orthogneis der Arolla-Gruppe, mylonitisch",4.0,15205006.0
3843,15205109,Vlit505109,"Gneis der Arolla-Gruppe, mylonitisch",2.0,15205004.0
3844,15205110,Vlit505110,"Gneis der Arolla-Gruppe, mikroaugig",2.0,15205004.0
3845,15205111,Vlit505111,Metagranitoide der Arolla-Gruppe,2.0,15205004.0
3846,15205112,Vlit505112,Metabasit der Arolla-Gruppe,2.0,15205004.0
3847,15205113,Vlit505113,"Metabasit der Arolla-Gruppe, mylonitisch",3.0,15205112.0
3848,15205114,Vlit505114,Prasinit der Arolla-Gruppe,3.0,15205112.0
3849,15205115,Vlit505115,Hornblendegabbro der Arolla-Decke,3.0,15205112.0
3850,15205116,Vlit505116,Ultramafitit der Arolla-Gruppe,3.0,15205112.0
3851,15205117,Vlit505117,Paragneiss der Arolla-Gruppe,2.0,15205004.0
3852,15205118,Vlit505118,Glimmerschiefer der Arolla-Gruppe,2.0,15205004.0
3853,15205119,Vlit505119,Mylonit der Valpelline-Gruppe,2.0,15205007.0
3854,15205120,Vlit505120,Amphibolit der Valpelline-Gruppe,2.0,15205007.0
3855,15205121,Vlit505121,Marmor der Valpelline-Gruppe,2.0,15205007.0
3856,15205122,Vlit505122,Migmatit der Valpelline-Gruppe,2.0,15205007.0
3857,15205123,Vlit505123,Roisan-Marmor,2.0,15205003.0
3858,15206068,Vlit506068,"Granatglimmerschiefer, undifferenziert",5.0,15206072.0
3859,15200618,Vlit500618,Mümliswil-Süsswasserkalk,5.0,15200343.0
3860,15206069,Vlit506069,"Albit-Muskowitschiefer, undifferenziert",5.0,15206072.0
3861,15206070,Vlit506070,"Gneis, undifferenziert",4.0,15206031.0
3865,15206072,Vlit506072,"Glimmerschiefer, undifferenziert",4.0,15206031.0
3862,15206071,Vlit506071,"Graphitschiefer, undifferenziert",4.0,15206031.0
3863,15203488,Vlit503488,Loranco-Amphibolit,3.0,15203424.0
3864,15203489,Vlit503489,Andolla-Eklogit,3.0,15203424.0
3866,15202474,Vlit502474,Arpette-Leukogranit,4.0,15202336.0
3248,15205088,Vlit505088,Bouquetins-Quarzdiorit,3.0,15205111.0
3416,15203376,Vlit503376,Konglomeratgneis (Terri),1.0,0.0
973,15203229,Vlit503229,Allalin-Gabbro,3.0,15203422.0
3193,15203325,Vlit503325,Holzerspitz-Kalkschiefer,2.0,15203324.0
1066,15205005,Vlit505005,Mont-Collon-Komplex,3.0,15205112.0
1067,15205006,Vlit505006,Orthogneis der Arolla-Gruppe,3.0,15205111.0
3415,15203375,Vlit503375,Sosto-Schiefer,1.0,0.0
3167,15203299,Vlit503299,Monte-Rosa-Gneis,3.0,15203460.0
3189,15203321,Vlit503321,Ganter-Gneis,2.0,15203320.0
969,15203225,Vlit503225,Série Rousse,3.0,15203409.0
970,15203226,Vlit503226,Série Grise,3.0,15203409.0
3190,15203322,Vlit503322,Ritter-Gneis,2.0,15203320.0
3162,15203294,Vlit503294,Cocco-Gneis,2.0,15203474.0
3247,15205087,Vlit505087,Pointe-d'Otemma-Granodiorit,3.0,15205111.0
3246,15205086,Vlit505086,Mont-Morion-Granit,3.0,15205111.0
3165,15203297,Vlit503297,Ruscada-Gneis,2.0,15203474.0
3403,15203363,Vlit503363,Scisti bruni (Lebendun),2.0,15203318.0
3417,15203377,Vlit503377,Garzott-Brekzie,1.0,0.0
3257,15205097,Vlit505097,Berrio-Gabbro,3.0,15205112.0
3179,15203311,Vlit503311,Bonigersee-Augengneis,3.0,15203460.0
3180,15203312,Vlit503312,Törbel-Gneis,3.0,15203460.0
929,15203185,Vlit503185,Randa-Augengneis,3.0,15203460.0
3418,15203378,Vlit503378,Areua-Bruschghorn-Melange,1.0,0.0
3185,15203317,Vlit503317,Matorello-Gneis,2.0,15203474.0
3251,15205091,Vlit505091,Sassa-Metagabbro,3.0,15205112.0
937,15203193,Vlit503193,Métailler-Formation,3.0,15203461.0
938,15203194,Vlit503194,Distulberg-Formation,3.0,15203461.0
939,15203195,Vlit503195,Thyon-Metagranophyr,3.0,15203461.0
940,15203196,Vlit503196,Mont-Rogneux-Metagranit,3.0,15203461.0
941,15203197,Vlit503197,Lirec-Formation,3.0,15203461.0
942,15203198,Vlit503198,Adlerflüe-Formation,3.0,15203461.0
1318,15200524,Vlit500524,Ennetbühl-Member,5.0,15200316.0
3239,15205079,Vlit505079,Variszische Intrusiva des Südalpins,2.0,15205078.0
1199,15202320,Vlit502320,Torrenthorn-Formation,3.0,15202120.0
1205,15202326,Vlit502326,Aplitische Randfazies des Zentralen Aare-Granits,3.0,15202160.0
648,15202199,Vlit502199,Straligenstöckli-Gneiskomplex,2.0,15202194.0
3241,15205081,Vlit505081,Prävariszische Metasedimente des Südalpins,2.0,15205078.0
590,15202141,Vlit502141,Mels-Formation,2.0,15202134.0
3385,15202454,Vlit502454,Chrüzlistock-Migmatit,4.0,15202194.0
672,15202272,Vlit502272,Val-Tremola-Granit,3.0,15202221.0
1222,15202343,Vlit502343,Sassina-Augengneis,2.0,15202340.0
608,15202159,Vlit502159,Mittagflue-Granit,2.0,15202157.0
1335,15200541,Vlit500541,Rütiberg-Kalksandstein,6.0,15200540.0
685,15202234,Vlit502234,Laiets-Gneiskomplex,2.0,15202231.0
621,15202172,Vlit502172,Basales Konglomerat (Bifertengrätli),3.0,15202169.0
1114,15205053,Vlit505053,Meride-Formation,1.0,0.0
4016,15205124,Vlit505124,Musella-Granit,3.0,15205128.0
4017,15205125,Vlit505125,Sella-Granodiorit,3.0,15205128.0
4018,15204102,Vlit504102,Err-Granodiorit,4.0,15204134.0
4019,15204103,Vlit504103,Postvariszische Diabasgänge,2.0,15204128.0
4020,15204104,Vlit504104,Flüela-Augnengneis,4.0,15204120.0
4021,15204105,Vlit504105,Dorfberg-Gneis,3.0,15204119.0
4022,15204106,Vlit504106,Chaschauna-Brekzie,4.0,15204016.0
4023,15204107,Vlit504107,Sesvenna-Augengneis,4.0,15204135.0
4024,15204108,Vlit504108,Vaüglia-Granodiorit,3.0,15204132.0
4025,15204109,Vlit504109,Döss-Radond-Vulkanite,5.0,15204047.0
4026,15204110,Vlit504110,Augsten-Brekzie,2.0,15204089.0
4027,15204111,Vlit504111,Piz-Trovat-Metarhyolit,2.0,15204128.0
4028,15204112,Vlit504112,Sass-Queder-Metarhyolith,2.0,15204128.0
4029,15204113,Vlit504113,La-Rösa-Orthogneis,4.0,15204135.0
4030,15204114,Vlit504114,Carale-Paraschiefer,4.0,15204136.0
4031,15204115,Vlit504115,Gosau-Gruppe,2.0,15204089.0
4032,15204116,Vlit504116,Morteratsch-Serpentinit,4.0,15204137.0
4033,15204117,Vlit504117,Forun-Augengneis,4.0,15204120.0
4034,15204118,Vlit504118,Kesch-Augengneis,4.0,15204120.0
4035,15204119,Vlit504119,prävariszisches polyzyklisches Grundgebirge des Ostalpins,2.0,15204091.0
4036,15204120,Vlit504120,«Jüngere Orthogneise»,3.0,15204119.0
4037,15204121,Vlit504121,«Ältere Orthogneise»,3.0,15204119.0
4038,15204122,Vlit504122,Val-Rude-Orthogneis,4.0,15204135.0
4039,15204123,Vlit504123,Corvatsch-Granodiorit,4.0,15204134.0
4040,15204124,Vlit504124,Julier-Granodiorit,4.0,15204134.0
4041,15204125,Vlit504125,Sasso-Rosso-Granodiorit,4.0,15204134.0
4042,15204126,Vlit504126,Lavinèr-Brekzie,3.0,15204054.0
4043,15204127,Vlit504127,Haupter-Brekzie,3.0,15204090.0
4044,15204128,Vlit504128,Permo-Karbon des Ostalpins,1.0,0.0
4045,15204130,Vlit504130,Buffalora-Gruppe,2.0,15204086.0
4046,15204132,Vlit504132,Variszische Intrusiva des Ostalpins,2.0,15204091.0
4050,15204136,Vlit504136,prävariszische Paragneise des Ostalpins,3.0,15204119.0
4051,15204137,Vlit504137,prävariszische Grüngesteine des Ostalpins,3.0,15204119.0
4052,15204138,Vlit504138,Uglix-Plattenkalk,3.0,15204030.0
4048,15204134,Vlit504134,kalkalkalische Intrusiva des Ostalpins,3.0,15204132.0
4049,15204135,Vlit504135,prävariszische Orthogneise des Ostalpins,3.0,15204119.0
4053,15204139,Vlit504139,Parait-Chavagl-Granit,4.0,15204133.0
4054,15204140,Vlit504140,Clavadatsch-Brekzie,3.0,15204001.0
4055,15204141,Vlit504141,Corno-di-Campo-Granodiorit,4.0,15204134.0
4056,15204142,Vlit504142,Campocologno-Gabbro,4.0,15204134.0
4057,15204143,Vlit504143,Celerina-Orthogneis,4.0,15204135.0
4058,15204144,Vlit504144,Tonale-Schiefer,2.0,15204091.0
4059,15205128,Vlit505128,Variszische Intrusiva der Margna-Sella,2.0,15205127.0
4060,15205129,Vlit505129,Prävariszisches Grundgebirge der Margna-Sella,2.0,15205127.0
4061,15205130,Vlit505130,"Prävariszische Metaarkose, Orthogneise",3.0,15205129.0
4062,15205131,Vlit505131,Orthogneis der Sesia-Decke,1.0,0.0
4063,15206081,Vlit506081,"Chloritschiefer, undifferenziert",4.0,15206036.0
4064,15205132,Vlit505132,Glimmerschiefer der Sesia-Decke,1.0,0.0
4065,15205133,Vlit505133,Finero-Peridotit,4.0,15205134.0
4066,15206076,Vlit506076,"Orthogneis, undifferenziert",4.0,15206031.0
4067,15205134,Vlit505134,Ivrea Mafischer Komplex,3.0,15205079.0
4068,15202489,Vlit502489,Rinderbiel-Mikrogranit,3.0,15202175.0
4069,15206080,Vlit506080,"Karbon, undifferenziert",4.0,15206055.0
4070,15205135,Vlit505135,Zona Dioritico-Kinzigitica,3.0,15205081.0
4071,15202490,Vlit502490,Dachquarzit (Leventina),4.0,15202134.0
4072,15206088,Vlit506088,"Syenit, undifferenziert",4.0,15206031.0
4073,15206092,Vlit506092,"Biotit-Plagioklasgneis, undifferenziert",4.0,15206031.0
4074,15205136,Vlit505136,Prävariszische Orthogneise des Südalpins,2.0,15205078.0
4075,15202491,Vlit502491,Kapfen-Formation,4.0,15202144.0
4076,15205137,Vlit505137,Pontida-Formation,3.0,15205023.0
4077,15202492,Vlit502492,Kapfen-Sandstein,5.0,15202491.0
4078,15200619,Vlit500619,Limnischer Horizont (OMM-I),5.0,15200312.0
4079,15200620,Vlit500620,Dardagny-Sandstein,6.0,15200545.0
4080,15202493,Vlit502493,Kärpfgipfel-Sernifit,5.0,15202147.0
4081,15206086,Vlit506086,"Migmatit, undifferenziert",4.0,15206031.0
4082,15206091,Vlit506091,"Hornblendegneis, undifferenziert",4.0,15206031.0
4083,15203518,Vlit503518,Lizun-Grünschiefer,2.0,15203413.0
4084,15203519,Vlit503519,Rossi-Formation,2.0,15203408.0
4085,15206095,Vlit506095,"Phyllitgneis, undifferenziert",4.0,15206031.0
4089,15206082,Vlit506082,"Phyllit, undifferenziert",4.0,15206031.0
4086,15206078,Vlit506078,"Vulkanische Gesteine, undifferenziert",3.0,15206020.0
4087,15202496,Vlit502496,Hahnenstock-Keratophyr,6.0,15202322.0
4088,15202497,Vlit502497,Sonnenberg-Horizonte,6.0,15202322.0
4090,15206087,Vlit506087,"Tonalit, undifferenziert",4.0,15206031.0
4091,15206083,Vlit506083,"Quarzphyllit, undifferenziert",4.0,15206031.0
